cliente_id,credit_aprobado,línea_credito_potencial
21009,0.0,0.0
21014,0.0,383606.6557
21015,1.0,174560.712
21017,0.0,599939.2930000001
21020,0.0,882640.5048999999
21023,0.0,0.0
21024,0.0,0.0
21025,0.0,974247.4645
21026,0.0,569539.0202
21033,0.0,764643.2452
21041,0.0,150134.4699
21043,0.0,929751.8236
21044,0.0,714605.8151
21047,0.0,0.0
21049,0.0,847266.0831
21050,0.0,899066.2459999999
21051,0.0,167516.2265
21053,0.0,667444.966
21054,0.0,548694.4180000001
21060,1.0,375021.972
21063,0.0,68477.1617
21064,0.0,548927.7684
21068,0.0,0.0
21069,0.0,878344.4093
21070,0.0,175580.17760000002
21071,0.0,899254.9241000001
21072,0.0,5835.2447
21073,1.0,544945.944
21075,0.0,258757.9297
21076,1.0,760820.4600000001
21077,1.0,271031.88
21080,0.0,360510.82409999997
21081,0.0,545057.4282
21085,0.0,650376.1478
21086,0.0,198379.4934
21087,0.0,759751.6839000001
21089,1.0,0.0
21094,1.0,1159370.724
21096,0.0,46609.2174
21097,0.0,0.0
21103,0.0,336541.5445
21104,0.0,37652.678799999994
21107,0.0,0.0
21108,0.0,460612.015
21110,0.0,382817.6033
21111,0.0,650527.9205
21116,0.0,697652.5611
21117,0.0,539057.7959
21118,0.0,546328.2809
21120,0.0,0.0
21123,0.0,231156.7002
21124,0.0,88642.92270000001
21126,0.0,773375.6547
21129,0.0,966562.9401
21130,0.0,874466.6052
21135,0.0,94862.8562
21136,0.0,775808.9164
21138,0.0,558524.9601
21139,0.0,269252.668
21140,0.0,0.0
21141,0.0,413876.87080000003
21142,0.0,501218.5802
21148,0.0,744638.1752
21149,0.0,796017.8549
21150,0.0,0.0
21152,0.0,709807.3757999999
21155,0.0,160734.34920000003
21157,0.0,106324.8109
21158,0.0,0.0
21162,0.0,48672.8999
21166,0.0,652674.6956999999
21168,0.0,140569.8709
21172,0.0,162255.1163
21174,1.0,0.0
21175,0.0,25761.029700000003
21177,0.0,0.0
21178,0.0,761444.0702000001
21182,0.0,367367.77469999995
21184,0.0,0.0
21185,0.0,629694.4586
21188,0.0,0.0
21190,0.0,679831.5454000001
21191,1.0,1137906.192
21193,0.0,738271.5190000001
21194,0.0,542304.8145999999
21197,0.0,483220.56200000003
21200,0.0,0.0
21201,0.0,609639.0098
21202,0.0,363920.8265
21210,0.0,849098.1524
21213,1.0,413053.368
21215,0.0,0.0
21219,0.0,812944.1318000001
21221,0.0,669877.349
21222,0.0,191473.37600000002
21225,0.0,0.0
21229,0.0,269549.9918
21230,0.0,470987.2804
21232,1.0,403056.648
21235,0.0,607000.8292
21236,0.0,766923.7544999999
21237,0.0,0.0
21239,0.0,498467.7745
21243,0.0,429403.2675
21244,0.0,1005287.2491
21245,0.0,867670.0829
21248,0.0,0.0
21251,0.0,528378.2579
21256,0.0,425038.704
21259,0.0,924141.4756000001
21263,0.0,0.0
21267,0.0,0.0
21268,0.0,460651.5767
21269,0.0,139598.4327
21270,0.0,0.0
21274,1.0,211535.06399999998
21276,0.0,416722.7074
21278,0.0,583000.8052000001
21279,0.0,977492.5035999999
21283,0.0,923441.2729000001
21284,0.0,393179.90030000004
21285,0.0,945606.9652
21287,0.0,0.0
21294,0.0,117010.6715
21295,0.0,771386.1668
21296,0.0,210739.7118
21301,0.0,293048.3589
21302,0.0,610513.6799
21303,0.0,380725.20650000003
21304,0.0,233429.9274
21307,0.0,749695.023
21308,0.0,484010.6042
21310,0.0,966542.8208999999
21311,1.0,632488.86
21312,0.0,0.0
21315,0.0,710419.0721999999
21317,0.0,745798.3722999999
21319,0.0,120530.0973
21321,0.0,0.0
21322,0.0,591752.2734
21325,0.0,418919.4877
21327,1.0,33329.676
21330,0.0,602198.7135
21332,0.0,587432.9175
21333,0.0,425593.3253
21334,0.0,0.0
21336,0.0,0.0
21337,1.0,69007.00799999999
21341,0.0,252639.6325
21342,0.0,909153.5705
21345,0.0,0.0
21346,0.0,286250.261
21347,0.0,687639.0272
21349,0.0,155015.7292
21351,0.0,0.0
21354,0.0,246039.535
21357,0.0,717725.4021
21358,0.0,0.0
21361,1.0,558682.644
21363,0.0,962089.1552
21365,0.0,0.0
21366,0.0,0.0
21369,0.0,788281.3054000001
21370,0.0,0.0
21371,0.0,0.0
21372,0.0,481991.1092
21374,0.0,0.0
21375,0.0,0.0
21379,0.0,770641.2008999999
21382,0.0,652356.2023
21383,0.0,0.0
21384,0.0,121007.24149999999
21385,0.0,445334.21969999996
21386,0.0,672425.4981999999
21387,0.0,0.0
21388,0.0,363791.7182
21390,0.0,779611.3744999999
21391,0.0,864472.7056999999
21392,0.0,207775.79609999998
21393,0.0,349896.7038
21394,0.0,167898.59230000002
21395,0.0,247558.6861
21397,0.0,0.0
21399,0.0,894967.1307
21400,0.0,365850.0275
21403,0.0,842139.7372
21404,0.0,657059.7925
21409,0.0,874407.8636
21412,0.0,332783.94049999997
21414,0.0,645171.5976
21416,0.0,709542.9477
21417,0.0,268857.0813
21420,0.0,240553.8917
21422,0.0,898599.5755
21423,0.0,0.0
21424,0.0,676907.2722
21427,1.0,0.0
21431,0.0,806482.2225
21433,0.0,405857.996
21436,0.0,935259.3637
21437,0.0,0.0
21438,0.0,819755.289
21441,0.0,304191.2041
21442,0.0,702620.4279
21445,0.0,284972.7221
21446,0.0,914370.9881000001
21447,0.0,0.0
21452,0.0,0.0
21453,0.0,958833.8746999999
21455,0.0,589106.6289
21458,1.0,755932.1279999999
21460,0.0,0.0
21462,1.0,847502.58
21465,0.0,147107.3787
21467,0.0,882499.9532999999
21468,0.0,234503.0524
21470,0.0,628974.7629000001
21471,0.0,532069.9897
21472,1.0,302758.104
21473,0.0,717565.3878
21474,0.0,750519.0315
21476,0.0,993053.9574
21477,0.0,204506.1635
21479,1.0,0.0
21480,0.0,576680.2757
21481,0.0,600044.9491000001
21482,0.0,598217.0713
21483,0.0,1004383.0365
21561,0.0,0.0
21484,0.0,618176.9741
21486,0.0,0.0
21487,0.0,967612.0776
21488,0.0,862823.8504
21490,0.0,316664.8657
21492,0.0,392966.40650000004
21496,1.0,6172.104
21497,1.0,0.0
21498,0.0,243666.87329999998
21499,0.0,0.0
21501,0.0,749613.9604000001
21502,0.0,42426.0802
21503,0.0,41546.1783
21504,1.0,0.0
21505,0.0,887434.5506999999
21508,0.0,557616.4045
21509,0.0,300935.2671
21510,0.0,0.0
21512,0.0,0.0
21513,0.0,621659.4743
21519,0.0,412733.6417
21520,0.0,877913.4018999999
21524,1.0,499572.67199999996
21525,1.0,37193.856
21527,0.0,613878.0404
21530,0.0,622142.4058
21533,0.0,541829.65
21535,0.0,0.0
21536,0.0,0.0
21537,1.0,846468.4199999999
21538,1.0,886235.724
21539,0.0,335942.6044
21540,0.0,531749.9813
21541,0.0,932471.8041000001
21543,0.0,533447.1045
21545,0.0,465334.41140000004
21546,0.0,0.0
21547,0.0,0.0
21548,0.0,199613.8346
21549,0.0,875221.9438
21550,0.0,628283.0745
21551,0.0,180739.2677
21553,0.0,476946.9268
21554,0.0,403944.73280000006
21556,0.0,0.0
21558,0.0,386107.7995
21559,1.0,0.0
21560,0.0,293609.5553
21562,0.0,861369.1878000001
21563,0.0,315853.65390000003
21564,0.0,631693.6728000001
21568,0.0,877977.9611
21569,0.0,343993.7891
21570,0.0,168147.9613
21571,0.0,0.0
21573,1.0,994135.44
21575,0.0,0.0
21576,0.0,467113.89
21582,0.0,0.0
21583,0.0,341281.03010000003
21584,0.0,0.0
21585,0.0,963068.5825
21586,0.0,787082.3041000001
21588,0.0,0.0
21589,1.0,344018.772
21593,0.0,992404.9818999999
21594,0.0,795535.6405000001
21595,0.0,113302.4666
21596,0.0,309755.94049999997
21597,0.0,436402.3251
21598,0.0,0.0
21599,0.0,664502.3108
21602,0.0,328268.2709
21603,0.0,133178.095
21604,0.0,0.0
21605,0.0,554057.8008
21607,0.0,119609.38130000001
21610,0.0,139202.4925
21611,0.0,839283.235
21615,0.0,507002.5876
21618,0.0,435144.7842
21619,0.0,0.0
21620,1.0,0.0
21621,0.0,449065.0082
21622,1.0,889480.3439999999
21626,0.0,0.0
21627,0.0,980640.4413000001
21630,0.0,975746.0015
21632,1.0,212237.304
21634,0.0,192335.9362
21635,1.0,160786.668
21637,0.0,655892.6668
21640,0.0,687941.0273
21644,0.0,900297.234
21645,0.0,0.0
21646,0.0,552790.7457
21647,0.0,837957.2969
21648,0.0,429367.6145
21650,0.0,0.0
21652,1.0,0.0
21654,0.0,764713.7836
21655,0.0,742552.4141
21656,0.0,24816.800900000002
21659,0.0,497750.7351
21660,0.0,788605.8992000001
21663,0.0,356585.02479999996
21664,0.0,612189.4416
21667,0.0,364941.0275
21669,1.0,604720.7039999999
21671,0.0,629339.3729000001
21673,0.0,417372.31919999997
21674,0.0,549358.3011
21676,0.0,812972.6542000001
21678,0.0,0.0
21679,0.0,153909.43579999998
21683,0.0,108549.6995
21684,1.0,120762.91199999998
21685,1.0,851911.944
21686,0.0,236623.3353
21687,0.0,638653.3202000001
21688,0.0,351027.116
21690,0.0,95438.6673
21692,0.0,215662.93660000002
21693,0.0,906009.9657
21694,0.0,211562.2861
21696,0.0,6087.1084
21699,0.0,811225.1724
21701,0.0,0.0
21702,0.0,0.0
21704,0.0,188510.7935
21705,0.0,173722.02
21706,0.0,0.0
21709,0.0,466786.7005
21715,0.0,960445.3802
21717,0.0,543133.4489000001
21719,0.0,897938.7426
21720,0.0,436723.8687
21721,0.0,156729.275
21722,0.0,40830.249899999995
21723,1.0,119643.924
21724,0.0,555853.9848
21726,1.0,645861.7559999999
21727,1.0,548880.9839999999
21728,0.0,152662.52010000002
21730,0.0,0.0
21731,0.0,449634.04219999997
21734,0.0,756585.8389
21735,0.0,926495.018
21736,0.0,0.0
21745,0.0,120118.1688
21746,0.0,565273.5276
21748,0.0,39067.214100000005
21752,0.0,590180.4306000001
21754,0.0,0.0
21755,0.0,697722.4935
21757,0.0,963659.7355000001
21758,0.0,52681.5394
21760,0.0,190585.384
21761,1.0,661335.936
21763,1.0,314552.39999999997
21766,0.0,832116.4972
21770,0.0,285106.34510000004
21774,0.0,35239.3949
21776,0.0,0.0
21778,0.0,148686.746
21779,0.0,49158.2554
21780,1.0,0.0
21781,0.0,766068.335
21782,0.0,0.0
21784,0.0,494418.2603
21785,1.0,359263.48799999995
21786,0.0,559577.3295999999
21788,0.0,846315.0873
21795,0.0,580236.0413
21798,0.0,891999.9628
21804,0.0,746455.0743000001
21807,0.0,0.0
21810,0.0,0.0
21811,0.0,535792.7588
21812,0.0,792610.3977
21813,0.0,587870.7727
21815,0.0,574525.3599
21816,0.0,0.0
21817,0.0,417352.1495
21819,0.0,0.0
21821,0.0,42875.6009
21823,0.0,69828.52149999999
21825,0.0,0.0
21828,0.0,680702.125
21835,0.0,567938.7055
21836,0.0,583328.2068
21838,0.0,475756.46
21839,0.0,0.0
21842,0.0,903761.6552
21843,0.0,455586.1237
21844,0.0,125171.1887
21847,1.0,695985.792
21848,0.0,966036.1847
21850,0.0,500345.9604
21851,0.0,759789.8114
21853,0.0,965871.2416000001
21856,1.0,0.0
21857,1.0,500947.368
21859,0.0,0.0
21861,0.0,246454.4127
21862,0.0,855354.3752
21865,0.0,0.0
21868,0.0,0.0
21869,0.0,191691.3037
21870,0.0,0.0
21875,0.0,396908.8506
21877,0.0,946703.9968999999
21884,0.0,73789.99399999999
21886,0.0,0.0
21888,1.0,99602.988
21889,0.0,0.0
21891,0.0,914200.5809
21892,0.0,226138.0708
21893,0.0,774238.1643999999
21895,0.0,434710.6155
21896,0.0,83919.3648
21898,0.0,743681.8466
21901,0.0,0.0
21903,0.0,681783.027
21904,0.0,395022.1403
21908,0.0,0.0
21909,0.0,900527.2817
21910,0.0,866072.8790000001
21911,0.0,860144.7446
21912,0.0,190853.9127
21913,0.0,0.0
21915,0.0,982687.378
21917,0.0,974743.1018000001
21924,0.0,881967.3803000001
21925,1.0,786671.9639999999
21930,0.0,694579.0705
21931,0.0,424209.7162
21932,0.0,807850.7321
21938,0.0,909051.2474
21940,0.0,0.0
21944,1.0,226495.356
21945,0.0,0.0
21947,1.0,0.0
21948,0.0,691065.8663
21950,0.0,907702.7964
21951,0.0,747430.0070999999
21952,0.0,0.0
21953,0.0,513756.2758
21954,0.0,0.0
21955,0.0,760690.7617
21956,0.0,895801.6836
21957,1.0,760488.216
21958,0.0,838724.9676
21959,0.0,145916.3463
21960,0.0,297189.571
21970,0.0,860113.1821
21971,0.0,928017.6131999999
21972,0.0,480165.0393
21974,0.0,698321.2114
21976,0.0,531212.5199
21979,0.0,979000.2114
21980,0.0,624936.7526
21981,0.0,913797.0253
21982,0.0,0.0
21984,0.0,839078.7504
21989,0.0,0.0
21993,0.0,664009.8145999999
21996,0.0,833230.6989000001
21998,0.0,161392.1723
21999,0.0,661060.4126
22000,0.0,363898.2934
22001,0.0,367053.3516
22004,0.0,0.0
22005,0.0,199091.5838
22006,0.0,425385.9925
22010,0.0,49178.0514
22014,0.0,0.0
22015,0.0,0.0
22016,0.0,42861.5417
22017,0.0,0.0
22018,0.0,456577.03469999996
22019,0.0,882823.0826
22020,0.0,0.0
22021,1.0,898490.1959999999
22023,1.0,627854.76
22024,1.0,0.0
22025,0.0,0.0
22027,0.0,0.0
22028,0.0,0.0
22030,0.0,330124.1863
22031,0.0,42010.222799999996
22034,0.0,826798.1402
22038,0.0,212388.6176
22041,0.0,182337.5119
22042,0.0,363845.7734
22045,0.0,402564.28500000003
22046,0.0,669411.8299
22047,0.0,160290.6562
22048,0.0,637954.9556999999
22049,1.0,454297.52400000003
22052,0.0,207187.59230000002
22053,1.0,143567.376
22054,0.0,0.0
22056,0.0,69799.0598
22057,0.0,824775.5041
22059,0.0,0.0
22062,0.0,333636.027
22063,0.0,991099.2640000001
22067,0.0,550282.0571999999
22072,0.0,338922.2862
22074,0.0,831335.7672
22075,0.0,905794.9367000001
22079,0.0,649523.9805000001
22081,0.0,966929.762
22082,0.0,0.0
22083,0.0,0.0
22087,0.0,43743.1303
22088,1.0,201372.46800000002
22090,0.0,0.0
22091,0.0,22985.6103
22093,0.0,790207.8501
22100,0.0,206157.2408
22102,0.0,665902.1506
22103,0.0,365503.9914
22104,0.0,126144.5156
22105,0.0,576784.6289
22106,0.0,214855.4517
22107,0.0,138438.2861
22110,1.0,806098.308
22112,0.0,482677.7072
22113,0.0,938043.964
22114,0.0,119244.2865
22116,0.0,0.0
22117,0.0,205716.4768
22118,0.0,0.0
22123,0.0,550320.7402
22125,0.0,0.0
22130,0.0,829935.0689000001
22131,0.0,482002.9767
22133,0.0,162906.1926
22135,0.0,828264.3673
22136,0.0,604469.7288
22137,0.0,0.0
22138,0.0,677239.3703000001
22139,0.0,105339.9397
22140,0.0,462504.6641
22143,0.0,602726.6808999999
22144,0.0,0.0
22145,0.0,714731.4793
22147,1.0,709688.16
22148,0.0,27308.1376
22149,0.0,404858.31820000004
22152,0.0,881867.4206000001
22153,0.0,473715.553
22155,1.0,379764.50399999996
22157,0.0,650800.8831000001
22159,0.0,697384.8101
22160,0.0,766181.8287
22161,0.0,83977.9044
22170,0.0,0.0
22171,0.0,103160.0769
22173,0.0,185213.4162
22174,0.0,0.0
22175,0.0,270966.4562
22178,0.0,830301.4262
22179,1.0,1103029.692
22180,1.0,202179.10799999998
22181,0.0,0.0
22185,0.0,0.0
22188,0.0,90392.8386
22192,0.0,697266.4987
22193,0.0,0.0
22194,1.0,1024993.9199999999
22197,0.0,900816.778
22199,1.0,265237.53599999996
22202,0.0,209873.82869999998
22203,1.0,683384.2559999999
22204,0.0,326631.7578
22205,0.0,0.0
22206,0.0,253183.6185
22208,0.0,10732.967
22211,0.0,916409.3802
22213,0.0,705688.1716
22214,0.0,0.0
22216,1.0,705631.7279999999
22217,1.0,524191.596
22221,0.0,991686.6194
22225,0.0,550181.5824
22227,0.0,167229.8915
22228,0.0,53994.3879
22230,0.0,351759.06299999997
22233,0.0,760302.2955
22235,0.0,422561.6285
22236,0.0,691722.3461
22237,0.0,935150.6473
22239,0.0,779825.9793
22243,0.0,51721.4233
22245,0.0,0.0
22247,0.0,0.0
22248,0.0,79283.5759
22249,0.0,295457.99669999996
22250,0.0,761661.5434
22251,1.0,1008256.104
22252,0.0,757374.5075
22255,0.0,923454.9988000001
22256,0.0,278867.91849999997
22257,1.0,554080.98
22259,1.0,128653.57199999999
22262,0.0,94277.31880000001
22263,0.0,389598.24840000004
22265,1.0,1169523.756
22266,0.0,904077.5529
22267,0.0,471804.4209
22268,1.0,336943.068
22269,0.0,0.0
22270,0.0,455002.9093
22272,0.0,350009.743
22275,1.0,0.0
22276,0.0,751200.0543000001
22278,0.0,889716.9083
22283,0.0,456642.6847
22284,1.0,1125477.948
22285,0.0,307903.66109999997
22287,0.0,0.0
22288,0.0,841033.1206
22290,0.0,0.0
22293,0.0,191313.695
22295,0.0,0.0
22297,0.0,593961.608
22300,0.0,0.0
22304,0.0,954813.2263
22310,0.0,953807.9632
22312,0.0,703083.5129000001
22313,0.0,0.0
22314,0.0,367445.9184
22315,0.0,660894.5201
22318,0.0,631116.0639000001
22319,0.0,594143.7615
22324,0.0,212470.48820000002
22326,0.0,393088.1822
22327,0.0,372055.6392
22329,1.0,1085173.0559999999
22332,0.0,855536.3065000001
22333,0.0,0.0
22334,0.0,339987.816
22338,0.0,932973.4711
22344,0.0,172818.4437
22348,0.0,820602.8607999999
22354,0.0,81455.7728
22357,1.0,812421.0839999999
22358,1.0,289717.968
22359,0.0,242859.21670000002
22360,0.0,147769.00950000001
22361,0.0,0.0
22364,0.0,400005.33890000003
22366,0.0,0.0
22367,0.0,685019.6225
22369,1.0,0.0
22375,0.0,0.0
22377,0.0,610824.5983
22382,0.0,17584.029300000002
22383,0.0,0.0
22386,1.0,253859.15999999997
22387,0.0,762979.5732
22388,0.0,0.0
22391,0.0,0.0
22392,0.0,0.0
22395,0.0,25258.574900000003
22396,0.0,140300.7665
22397,0.0,636829.745
22400,0.0,284125.6654
22402,0.0,18548.7005
22403,0.0,737589.4155
22404,0.0,142783.15459999998
22405,0.0,216096.0448
22409,0.0,0.0
22410,0.0,0.0
22412,0.0,0.0
22414,1.0,0.0
22417,0.0,463788.9599
22418,0.0,0.0
22420,0.0,495297.4249
22421,0.0,854276.685
22423,0.0,838622.594
22427,0.0,861165.5112
22428,0.0,0.0
22432,0.0,0.0
22433,0.0,6660.8187
22434,0.0,0.0
22437,0.0,430743.083
22438,0.0,143298.37579999998
22442,0.0,980982.1041
22444,0.0,517635.2515
22445,0.0,693465.6263
22447,0.0,12902.3258
22450,0.0,0.0
22452,0.0,550172.4519999999
22453,0.0,687679.0939
22454,0.0,58759.2851
22457,0.0,891999.1952000001
22460,0.0,823236.7085
22461,0.0,35050.4037
22462,0.0,802668.6241
22464,0.0,0.0
22465,0.0,0.0
22466,0.0,775824.1068000001
22467,0.0,0.0
22469,0.0,29388.575999999997
22470,0.0,845945.6899
22473,0.0,0.0
22474,1.0,0.0
22476,0.0,832876.5222
22477,0.0,446580.388
22478,0.0,630095.772
22479,0.0,0.0
22482,1.0,487217.052
22485,0.0,52181.2258
22486,0.0,433627.9662
22490,0.0,1001029.6042000001
22491,0.0,847932.5316
22493,0.0,889357.0251
22500,0.0,633500.2901
22501,0.0,744227.4183
22503,0.0,0.0
22505,1.0,240104.316
22506,0.0,745691.3325
22507,0.0,928939.8846
22510,0.0,817162.0433
22512,0.0,329627.94299999997
22514,1.0,0.0
22515,0.0,0.0
22516,0.0,742041.0309
22519,0.0,915004.5813
22520,0.0,0.0
22525,0.0,0.0
22526,0.0,989157.7106999999
22527,0.0,261992.1012
22530,0.0,5030.1434
22532,0.0,960569.7011
22533,0.0,0.0
22534,0.0,87256.728
22535,0.0,899620.8067000001
22538,0.0,667775.6703
22539,0.0,0.0
22542,0.0,0.0
22544,1.0,0.0
22548,1.0,707794.1519999999
22550,0.0,0.0
22551,0.0,1000032.1383
22555,1.0,0.0
22556,1.0,47297.328
22558,0.0,432802.0488
22559,0.0,722538.6379000001
22560,1.0,783173.856
22564,1.0,705880.2839999999
22565,0.0,291226.58150000003
22566,0.0,989399.2017000001
22568,1.0,954453.936
22571,1.0,809233.98
22572,0.0,0.0
22574,0.0,628864.2285
22575,0.0,0.0
22576,0.0,933982.7136
22577,0.0,548090.3168
22578,0.0,0.0
22583,1.0,0.0
22584,1.0,0.0
22586,0.0,938956.5798
22587,0.0,333229.25960000005
22588,0.0,0.0
22590,1.0,44114.231999999996
22594,0.0,191372.7901
22597,0.0,260670.1627
22601,0.0,911404.3959
22604,1.0,651344.5920000001
22605,0.0,187471.1096
22607,0.0,0.0
22608,0.0,513937.81320000003
22610,0.0,741920.4066
22615,0.0,201571.1742
22616,0.0,226186.7427
22619,0.0,233809.2733
22622,1.0,0.0
22624,0.0,992944.8168
22625,0.0,0.0
22628,0.0,0.0
22631,0.0,0.0
22633,0.0,813245.3643
22634,0.0,0.0
22635,0.0,27500.966800000002
22636,0.0,707989.7192
22640,0.0,806791.232
22641,0.0,709595.6192000001
22642,0.0,132402.9503
22643,1.0,0.0
22647,0.0,902792.3481000001
22650,0.0,517851.57330000005
22651,0.0,896270.4852
22655,0.0,0.0
22656,0.0,395160.4497
22657,0.0,481271.1509
22658,1.0,1155759.5999999999
22662,0.0,505272.0536
22663,0.0,0.0
22665,0.0,492812.4209
22666,0.0,0.0
22667,0.0,518463.6737
22668,0.0,718739.4825
22671,1.0,15098.784
22672,0.0,431142.57840000006
22673,0.0,876357.8706
22677,1.0,258681.012
22680,1.0,360430.98000000004
22681,0.0,582108.2783
22686,0.0,99805.2104
22688,0.0,741428.0518
22689,0.0,191974.437
22690,0.0,359160.88840000005
22693,0.0,640900.2975
22694,0.0,31705.4655
22695,1.0,168267.864
22696,1.0,0.0
22697,0.0,579611.0532999999
22699,0.0,266213.4669
22701,1.0,0.0
22702,0.0,200956.43769999998
22703,0.0,299084.3512
22711,0.0,286109.94169999997
22712,0.0,231299.5243
22717,0.0,25560.0397
22720,0.0,1000771.8219
22721,0.0,695381.6266000001
22722,0.0,377250.9277
22723,0.0,542536.3772999999
22724,0.0,361314.08719999995
22725,0.0,169014.9049
22726,0.0,705155.7703000001
22728,0.0,813711.8631000001
22729,0.0,148359.5565
22732,0.0,0.0
22734,0.0,984648.899
22735,0.0,745382.6765000001
22736,0.0,753159.1715
22738,0.0,0.0
22739,1.0,892108.6079999999
22741,0.0,559386.0558
22743,0.0,323388.0216
22745,0.0,558111.3145999999
22749,0.0,889402.4145
22751,0.0,379360.8379
22752,1.0,548510.628
22753,0.0,0.0
22755,0.0,91971.28679999999
22757,0.0,458166.8151
22759,0.0,812269.3912
22760,0.0,734551.1133
22763,0.0,0.0
22766,0.0,441444.2047
22771,0.0,796496.5545
22774,0.0,887232.4093
22775,0.0,44881.9457
22778,0.0,17109.1879
22779,0.0,429186.0367
22781,0.0,121378.0226
22782,0.0,1004895.3994
22783,1.0,916097.0399999999
22786,0.0,113961.835
22787,0.0,249385.56399999998
22789,0.0,190584.1518
22790,0.0,263528.2203
22793,0.0,901374.8838000001
22794,0.0,74962.4626
22795,0.0,178527.0344
22796,0.0,710882.7127
22797,0.0,0.0
22798,0.0,949339.8646
22800,0.0,0.0
22801,0.0,342505.18039999995
22808,0.0,935864.7577000001
22810,0.0,565250.1663
22813,0.0,0.0
22814,0.0,351871.6376
22816,1.0,0.0
22818,1.0,459186.324
22820,0.0,210352.4475
22822,0.0,761053.7456
22823,0.0,808717.2515
22824,0.0,990131.6436
22826,0.0,690047.7964
22828,0.0,588880.2879
22829,0.0,179215.67260000002
22832,0.0,966173.9285
22834,0.0,642335.9014
22836,0.0,52200.6582
22837,0.0,99134.1159
22840,0.0,341689.0802
22844,1.0,0.0
22847,0.0,966358.3746999999
22849,0.0,0.0
22851,0.0,505339.18830000004
22854,1.0,56979.264
22855,0.0,391974.3441
22856,0.0,0.0
22857,0.0,408954.7671
22861,0.0,871876.0259
22862,0.0,173782.60989999998
22865,0.0,0.0
22866,0.0,0.0
22867,0.0,659927.0007
22868,0.0,872489.2474
22872,0.0,98848.9828
22873,0.0,11413.1818
22874,0.0,483210.6741
22875,0.0,0.0
22877,0.0,0.0
22879,0.0,0.0
22880,0.0,620508.8015000001
22881,0.0,418382.74340000004
22883,1.0,40081.78799999999
22884,0.0,244492.57859999998
22885,0.0,190569.9916
22886,0.0,189722.15720000002
22889,0.0,404868.30710000003
22892,0.0,0.0
22895,0.0,0.0
22899,0.0,460541.6786
22900,1.0,1051958.4
22903,0.0,803386.4513
22904,0.0,0.0
22905,0.0,932848.3119
22909,1.0,635496.936
22915,0.0,58081.645800000006
22917,0.0,827550.3276
22918,0.0,815536.5190000001
22922,0.0,930991.8713
22923,0.0,139562.507
22925,0.0,193084.5179
22926,0.0,727291.7080000001
22928,0.0,940424.4027
22929,0.0,664021.8134
22932,1.0,737063.556
22934,0.0,701523.2446999999
22935,0.0,801548.4735
22936,0.0,759864.0059999999
22952,1.0,568174.512
22939,0.0,422152.8916
22944,0.0,0.0
22945,1.0,496604.352
22949,1.0,1106925.096
22953,0.0,795118.3691
22955,0.0,287388.6017
22958,0.0,922258.9063
22960,0.0,126415.0542
22962,0.0,528217.4153999999
22963,0.0,31021.847
22964,0.0,0.0
22965,0.0,0.0
22966,0.0,797274.1535
22970,1.0,0.0
22971,0.0,0.0
22972,0.0,855517.6518000001
22973,0.0,741500.2466000001
22976,1.0,0.0
22977,0.0,856415.4306999999
22978,0.0,484850.9848
22979,0.0,572454.0115
22981,0.0,0.0
22984,1.0,714421.188
22987,0.0,0.0
22990,0.0,980490.0523
22992,0.0,397575.7738
22995,0.0,387883.24820000003
22997,1.0,120944.76
22998,0.0,378810.701
22999,0.0,120451.0749
23006,0.0,696809.8069999999
23007,0.0,617165.4692
23009,1.0,662128.62
23012,0.0,368901.0153
23013,0.0,697840.108
23014,1.0,1187596.14
23016,0.0,505003.4643
23021,0.0,169595.3418
23022,0.0,750943.9486
23027,0.0,0.0
23030,0.0,154647.0994
23031,0.0,587207.5663000001
23033,1.0,669099.72
23036,0.0,142668.5398
23039,0.0,353888.75909999997
23042,0.0,418047.62539999996
23044,0.0,0.0
23045,0.0,0.0
23051,0.0,360604.441
23053,0.0,0.0
23059,0.0,514642.12659999996
23061,0.0,821810.0734
23069,0.0,0.0
23070,0.0,783946.9106000001
23071,0.0,772237.0312
23073,0.0,0.0
23074,0.0,751655.6754000001
23078,1.0,864693.948
23079,1.0,0.0
23080,0.0,563716.653
23081,0.0,638792.478
23083,0.0,72469.65130000001
23086,0.0,55516.5993
23090,0.0,799813.6672
23091,0.0,757482.2038
23097,0.0,651607.5196
23099,0.0,96969.07990000001
23100,1.0,531076.548
23101,0.0,994657.1203000001
23104,0.0,335586.10469999997
23105,0.0,202061.5191
23106,1.0,576622.62
23107,1.0,272822.964
23108,0.0,0.0
23109,0.0,619092.8219
23113,0.0,0.0
23117,0.0,93309.5671
23120,0.0,0.0
23121,0.0,0.0
23122,0.0,475915.5148
23123,0.0,0.0
23124,0.0,0.0
23126,0.0,518231.3636
23127,0.0,552738.6398
23128,0.0,633675.0706000001
23129,0.0,0.0
23130,0.0,103560.90550000001
23132,1.0,0.0
23136,0.0,404622.4731
23140,0.0,0.0
23142,0.0,506483.1749
23143,0.0,796955.852
23147,1.0,0.0
23150,0.0,617326.6248
23153,0.0,0.0
23154,0.0,512355.8906
23156,0.0,260325.8234
23157,0.0,48262.0319
23158,0.0,536561.8738000001
23159,1.0,0.0
23160,0.0,544784.0919
23162,0.0,963740.8991
23164,0.0,214148.06790000002
23165,0.0,203363.0556
23166,0.0,0.0
23168,1.0,892642.644
23170,0.0,951725.1412
23171,1.0,0.0
23172,0.0,364612.5452
23173,0.0,410886.2911
