"id_cliente","saldo_promedio","tipo_cuenta","total_depositos"
45098,"88193.880000000000","Ahorro","2"
45132,"694528.220000000000","Ahorro","2"
45187,"821789.290000000000","Ahorro","2"
45510,"255322.140000000000","Ahorro","2"
45557,"414921.400000000000","Ahorro","2"
45606,"821692.540000000000","Ahorro","2"
45623,"552006.200000000000","Ahorro","2"
45641,"483648.610000000000","Ahorro","2"
45703,"30731.610000000000","Ahorro","2"
45705,"417964.620000000000","Ahorro","2"
45803,"756489.590000000000","Ahorro","2"
45845,"842920.170000000000","Ahorro","2"
45884,"651288.550000000000","Ahorro","3"
45889,"525075.620000000000","Ahorro","2"
46006,"655509.970000000000","Ahorro","2"
46024,"513773.750000000000","Ahorro","2"
46065,"100674.200000000000","Ahorro","2"
46069,"869531.860000000000","Ahorro","2"
46163,"948002.720000000000","Ahorro","2"
46169,"817001.080000000000","Ahorro","2"
46428,"4835.7800000000000000","Ahorro","2"
46643,"276214.970000000000","Ahorro","2"
46688,"260022.910000000000","Ahorro","2"
46740,"736853.930000000000","Ahorro","2"
46759,"411006.000000000000","Ahorro","3"
46826,"189684.920000000000","Ahorro","3"
46881,"925443.190000000000","Ahorro","2"
46888,"239827.360000000000","Ahorro","2"
47061,"832556.390000000000","Ahorro","2"
47169,"493419.040000000000","Ahorro","2"
47252,"606101.960000000000","Ahorro","2"
47586,"440431.140000000000","Ahorro","2"
47675,"565731.480000000000","Ahorro","2"
47789,"793217.780000000000","Ahorro","2"
47792,"310531.400000000000","Ahorro","2"
47940,"727345.340000000000","Ahorro","2"
47941,"400531.140000000000","Ahorro","2"
47986,"260529.080000000000","Ahorro","2"
48110,"115841.790000000000","Ahorro","2"
48357,"759858.490000000000","Ahorro","2"
48603,"463791.070000000000","Ahorro","2"
48708,"357171.330000000000","Ahorro","4"
48935,"402991.940000000000","Ahorro","2"
48950,"468651.790000000000","Ahorro","2"
48952,"580493.190000000000","Ahorro","2"
48974,"51790.760000000000","Ahorro","2"
49053,"907217.200000000000","Ahorro","2"
49087,"833940.140000000000","Ahorro","2"
49109,"655447.910000000000","Ahorro","2"
49389,"219597.690000000000","Ahorro","2"
49491,"604882.750000000000","Ahorro","3"
49572,"454998.340000000000","Ahorro","2"
49680,"263304.350000000000","Ahorro","2"
49688,"887434.110000000000","Ahorro","3"
49796,"863187.810000000000","Ahorro","2"
49862,"161236.200000000000","Ahorro","2"
49875,"32385.640000000000","Ahorro","2"
49929,"571396.300000000000","Ahorro","2"
50121,"798619.330000000000","Ahorro","2"
50154,"792189.930000000000","Ahorro","2"
50160,"111080.420000000000","Ahorro","3"
50258,"116251.370000000000","Ahorro","3"
50298,"503933.190000000000","Ahorro","2"
50392,"403503.360000000000","Ahorro","2"
50760,"964783.390000000000","Ahorro","2"
50905,"653457.940000000000","Ahorro","2"
50938,"18569.830000000000","Ahorro","2"
51043,"780879.240000000000","Ahorro","2"
51103,"24153.730000000000","Ahorro","3"
51161,"593616.140000000000","Ahorro","2"
51260,"736398.820000000000","Ahorro","2"
51274,"700693.040000000000","Ahorro","2"
51432,"332263.460000000000","Ahorro","2"
51440,"157207.140000000000","Ahorro","2"
51460,"527133.490000000000","Ahorro","2"
51482,"677752.480000000000","Ahorro","2"
51533,"271829.320000000000","Ahorro","2"
51557,"228242.140000000000","Ahorro","2"
51770,"906195.200000000000","Ahorro","2"
51995,"653481.790000000000","Ahorro","2"
52114,"789867.120000000000","Ahorro","2"
52127,"579536.230000000000","Ahorro","3"
52180,"429858.970000000000","Ahorro","2"
52218,"593879.040000000000","Ahorro","2"
52280,"488002.110000000000","Ahorro","3"
52372,"342576.940000000000","Ahorro","2"
52374,"726026.680000000000","Ahorro","2"
52401,"21547.030000000000","Ahorro","2"
52463,"321407.610000000000","Ahorro","2"
52664,"595252.920000000000","Ahorro","2"
52691,"333049.690000000000","Ahorro","2"
52776,"463145.160000000000","Ahorro","2"
52871,"420621.730000000000","Ahorro","2"
53174,"633019.550000000000","Ahorro","2"
53219,"950254.740000000000","Ahorro","3"
53270,"400241.680000000000","Ahorro","2"
53272,"175220.660000000000","Ahorro","2"
53279,"831966.360000000000","Ahorro","2"
53367,"682731.760000000000","Ahorro","2"
53370,"872049.280000000000","Ahorro","2"
53403,"640547.330000000000","Ahorro","2"
53489,"802565.540000000000","Ahorro","2"
53503,"530245.670000000000","Ahorro","2"
53604,"210123.400000000000","Ahorro","2"
53631,"559163.360000000000","Ahorro","2"
53659,"43871.760000000000","Ahorro","2"
53747,"249303.920000000000","Ahorro","2"
53843,"284995.950000000000","Ahorro","2"
53872,"775727.950000000000","Ahorro","2"
53892,"251742.770000000000","Ahorro","2"
54055,"883530.790000000000","Ahorro","2"
54161,"865904.930000000000","Ahorro","2"
54165,"84275.700000000000","Ahorro","2"
54192,"590751.620000000000","Ahorro","2"
54194,"174672.270000000000","Ahorro","2"
54276,"438267.840000000000","Ahorro","2"
54280,"675738.760000000000","Ahorro","2"
54333,"909402.620000000000","Ahorro","2"
54421,"769221.970000000000","Ahorro","2"
54429,"835837.630000000000","Ahorro","3"
54514,"278197.510000000000","Ahorro","2"
54690,"175268.890000000000","Ahorro","2"
54718,"971198.640000000000","Ahorro","2"
54795,"702925.820000000000","Ahorro","2"
54952,"852172.960000000000","Ahorro","2"
55034,"881542.420000000000","Ahorro","2"
55045,"959314.230000000000","Ahorro","2"
55075,"389206.650000000000","Ahorro","3"
55092,"63538.550000000000","Ahorro","2"
55171,"836945.690000000000","Ahorro","2"
55185,"11139.8700000000000000","Ahorro","2"
55238,"337480.680000000000","Ahorro","2"
55336,"469434.390000000000","Ahorro","2"
55352,"310897.930000000000","Ahorro","3"
55391,"683602.140000000000","Ahorro","2"
55489,"632926.760000000000","Ahorro","2"
55562,"640901.080000000000","Ahorro","2"
55592,"764324.000000000000","Ahorro","2"
55618,"829665.060000000000","Ahorro","2"
55689,"501089.820000000000","Ahorro","2"
55778,"505702.980000000000","Ahorro","2"
55925,"168505.680000000000","Ahorro","2"
55932,"903258.630000000000","Ahorro","2"
55950,"946452.880000000000","Ahorro","2"
56003,"245510.950000000000","Ahorro","2"
56022,"516341.800000000000","Ahorro","3"
56075,"288254.100000000000","Ahorro","2"
56152,"893717.520000000000","Ahorro","2"
56224,"570749.000000000000","Ahorro","2"
56229,"545569.460000000000","Ahorro","2"
56268,"695225.560000000000","Ahorro","2"
56389,"898633.500000000000","Ahorro","2"
56407,"76171.470000000000","Ahorro","2"
56524,"536275.710000000000","Ahorro","2"
56646,"816525.160000000000","Ahorro","2"
56707,"996608.950000000000","Ahorro","2"
56724,"635152.390000000000","Ahorro","3"
56739,"638492.390000000000","Ahorro","2"
57042,"840616.570000000000","Ahorro","2"
57049,"742489.520000000000","Ahorro","2"
57129,"897960.320000000000","Ahorro","2"
57164,"682688.950000000000","Ahorro","2"
57187,"952834.180000000000","Ahorro","2"
57220,"172605.520000000000","Ahorro","2"
57239,"811595.850000000000","Ahorro","2"
57255,"443147.170000000000","Ahorro","2"
57270,"766668.970000000000","Ahorro","3"
57416,"416864.920000000000","Ahorro","2"
57563,"502721.330000000000","Ahorro","2"
57577,"922983.970000000000","Ahorro","2"
57605,"571392.380000000000","Ahorro","2"
57640,"391840.260000000000","Ahorro","2"
57642,"712555.970000000000","Ahorro","2"
57737,"245334.340000000000","Ahorro","2"
57756,"988245.090000000000","Ahorro","2"
57794,"946009.270000000000","Ahorro","2"
57801,"481728.530000000000","Ahorro","2"
58085,"544577.480000000000","Ahorro","2"
58107,"273792.830000000000","Ahorro","2"
58244,"715021.600000000000","Ahorro","2"
58294,"260995.580000000000","Ahorro","2"
58298,"268448.240000000000","Ahorro","2"
58309,"436841.230000000000","Ahorro","2"
58370,"539564.670000000000","Ahorro","2"
58443,"898177.390000000000","Ahorro","2"
58557,"753557.090000000000","Ahorro","2"
58615,"165744.070000000000","Ahorro","2"
58692,"841727.230000000000","Ahorro","2"
58803,"397595.710000000000","Ahorro","3"
58809,"36152.080000000000","Ahorro","2"
58859,"773644.110000000000","Ahorro","2"
58949,"196774.190000000000","Ahorro","2"
59025,"210716.300000000000","Ahorro","2"
59089,"824461.720000000000","Ahorro","2"
59139,"173986.990000000000","Ahorro","2"
59149,"936207.630000000000","Ahorro","2"
59168,"770463.380000000000","Ahorro","2"
59283,"256718.180000000000","Ahorro","3"
59373,"937090.960000000000","Ahorro","2"
59379,"694791.590000000000","Ahorro","2"
59418,"487089.670000000000","Ahorro","2"
59466,"122872.090000000000","Ahorro","2"
59480,"444816.120000000000","Ahorro","2"
59514,"831023.250000000000","Ahorro","2"
59542,"581162.740000000000","Ahorro","2"
59571,"643245.400000000000","Ahorro","2"
59708,"47310.140000000000","Ahorro","3"
59928,"434210.410000000000","Ahorro","2"
60000,"765987.690000000000","Ahorro","2"
60010,"33271.350000000000","Ahorro","2"
60090,"361322.640000000000","Ahorro","2"
60194,"456827.100000000000","Ahorro","2"
60198,"566416.830000000000","Ahorro","2"
60205,"703269.250000000000","Ahorro","3"
60226,"270602.910000000000","Ahorro","3"
60270,"272172.700000000000","Ahorro","3"
60435,"279293.480000000000","Ahorro","2"
60462,"877937.170000000000","Ahorro","2"
60467,"850834.780000000000","Ahorro","2"
60565,"422229.670000000000","Ahorro","2"
60643,"259211.950000000000","Ahorro","2"
60658,"754845.390000000000","Ahorro","2"
60777,"742477.070000000000","Ahorro","2"
60831,"239293.370000000000","Ahorro","2"
61059,"623837.590000000000","Ahorro","2"
61099,"126625.800000000000","Ahorro","2"
61147,"102047.290000000000","Ahorro","2"
61303,"774575.370000000000","Ahorro","2"
61315,"143186.130000000000","Ahorro","2"
61497,"168145.730000000000","Ahorro","2"
61521,"294993.700000000000","Ahorro","2"
61529,"329072.920000000000","Ahorro","2"
61546,"47964.600000000000","Ahorro","2"
61645,"914467.010000000000","Ahorro","2"
61670,"208122.050000000000","Ahorro","2"
61701,"229101.690000000000","Ahorro","3"
61705,"136852.660000000000","Ahorro","2"
61731,"596898.930000000000","Ahorro","2"
61864,"618062.000000000000","Ahorro","2"
61908,"640900.130000000000","Ahorro","2"
61920,"950584.010000000000","Ahorro","2"
61941,"246260.960000000000","Ahorro","2"
61955,"507664.580000000000","Ahorro","2"
61985,"769933.500000000000","Ahorro","2"
62025,"238678.600000000000","Ahorro","2"
62080,"75588.510000000000","Ahorro","2"
62098,"946589.440000000000","Ahorro","2"
62105,"609178.050000000000","Ahorro","2"
62175,"937828.570000000000","Ahorro","2"
62224,"935489.790000000000","Ahorro","2"
62338,"964733.920000000000","Ahorro","2"
62365,"363815.810000000000","Ahorro","2"
62387,"200696.460000000000","Ahorro","2"
62417,"37093.680000000000","Ahorro","2"
62569,"288347.730000000000","Ahorro","2"
62638,"476549.850000000000","Ahorro","2"
62688,"956928.950000000000","Ahorro","2"
62751,"471116.380000000000","Ahorro","2"
62752,"326584.360000000000","Ahorro","2"
62754,"27796.790000000000","Ahorro","2"
62772,"683646.170000000000","Ahorro","2"
62820,"978746.000000000000","Ahorro","2"
62854,"610599.610000000000","Ahorro","2"
62874,"325598.390000000000","Ahorro","2"
62927,"307494.990000000000","Ahorro","2"
62976,"531995.690000000000","Ahorro","2"
62981,"245674.270000000000","Ahorro","2"
63028,"815492.650000000000","Ahorro","2"
63057,"312900.290000000000","Ahorro","2"
63079,"104501.160000000000","Ahorro","2"
63084,"968050.340000000000","Ahorro","2"
63134,"93476.810000000000","Ahorro","2"
63149,"209174.330000000000","Ahorro","2"
63156,"480304.170000000000","Ahorro","2"
63165,"544493.110000000000","Ahorro","2"
63266,"3178.0200000000000000","Ahorro","2"
63287,"693746.470000000000","Ahorro","3"
63347,"64562.650000000000","Ahorro","2"
63401,"80546.390000000000","Ahorro","2"
63438,"54322.260000000000","Ahorro","3"
63546,"255481.850000000000","Ahorro","2"
63549,"488971.510000000000","Ahorro","2"
63571,"576596.410000000000","Ahorro","2"
63641,"92784.160000000000","Ahorro","2"
63673,"751472.440000000000","Ahorro","3"
63772,"162000.710000000000","Ahorro","2"
63777,"561458.450000000000","Ahorro","2"
63851,"669543.180000000000","Ahorro","2"
63901,"993081.260000000000","Ahorro","2"
63915,"847459.910000000000","Ahorro","2"
64049,"892533.730000000000","Ahorro","2"
64115,"259390.730000000000","Ahorro","2"
64173,"879017.850000000000","Ahorro","2"
64230,"652729.810000000000","Ahorro","3"
64267,"573179.830000000000","Ahorro","2"
64289,"140097.220000000000","Ahorro","2"
64346,"169824.380000000000","Ahorro","2"
64512,"902815.520000000000","Ahorro","3"
64639,"430003.450000000000","Ahorro","2"
64823,"173150.540000000000","Ahorro","2"
64966,"157419.570000000000","Ahorro","2"
65035,"210509.870000000000","Ahorro","2"
65210,"846088.510000000000","Ahorro","2"
65217,"834061.330000000000","Ahorro","2"
65270,"766930.680000000000","Ahorro","2"
65280,"54939.060000000000","Ahorro","2"
65324,"115334.360000000000","Ahorro","2"
65380,"250327.700000000000","Ahorro","2"
65456,"224407.970000000000","Ahorro","2"
65529,"566265.200000000000","Ahorro","2"
65564,"715356.190000000000","Ahorro","2"
65676,"869921.050000000000","Ahorro","2"
65925,"537374.560000000000","Ahorro","2"
65928,"556946.080000000000","Ahorro","2"
65943,"255979.640000000000","Ahorro","2"
65946,"161836.450000000000","Ahorro","2"
65947,"861652.420000000000","Ahorro","2"
66056,"643792.390000000000","Ahorro","2"
66071,"579237.160000000000","Ahorro","2"
66122,"270414.350000000000","Ahorro","2"
66237,"376027.430000000000","Ahorro","2"
66279,"270583.710000000000","Ahorro","2"
66289,"148155.630000000000","Ahorro","2"
66352,"169195.420000000000","Ahorro","2"
66514,"972045.110000000000","Ahorro","2"
66713,"551970.220000000000","Ahorro","3"
66762,"272745.350000000000","Ahorro","2"
66765,"82498.800000000000","Ahorro","3"
66846,"551109.630000000000","Ahorro","2"
66855,"650930.800000000000","Ahorro","2"
66858,"986836.070000000000","Ahorro","2"
66917,"458043.710000000000","Ahorro","2"
66947,"401321.450000000000","Ahorro","2"
66990,"130573.460000000000","Ahorro","4"
67083,"278743.500000000000","Ahorro","2"
67165,"340435.860000000000","Ahorro","2"
67283,"483385.210000000000","Ahorro","2"
67287,"664381.180000000000","Ahorro","3"
67388,"51853.770000000000","Ahorro","2"
67534,"4812.0600000000000000","Ahorro","2"
67581,"446728.280000000000","Ahorro","2"
67703,"11715.5100000000000000","Ahorro","2"
67744,"776013.190000000000","Ahorro","2"
67776,"566367.800000000000","Ahorro","2"
67855,"979023.870000000000","Ahorro","2"
67859,"215976.160000000000","Ahorro","2"
67890,"643713.620000000000","Ahorro","2"
67916,"873601.190000000000","Ahorro","2"
68015,"102803.390000000000","Ahorro","2"
68143,"559339.240000000000","Ahorro","2"
68227,"111396.740000000000","Ahorro","2"
68525,"817763.390000000000","Ahorro","2"
68601,"820533.700000000000","Ahorro","2"
68677,"35975.070000000000","Ahorro","2"
68749,"77116.310000000000","Ahorro","2"
68827,"190690.490000000000","Ahorro","2"
68937,"438420.330000000000","Ahorro","2"
68946,"13352.950000000000","Ahorro","3"
68990,"196585.510000000000","Ahorro","2"
69029,"961025.930000000000","Ahorro","2"
69193,"58347.510000000000","Ahorro","2"
69233,"587446.290000000000","Ahorro","2"
69274,"191029.750000000000","Ahorro","2"
69288,"657377.160000000000","Ahorro","2"
69453,"68078.370000000000","Ahorro","2"
69673,"805363.480000000000","Ahorro","2"
69704,"523780.250000000000","Ahorro","2"
69832,"659484.610000000000","Ahorro","2"
69881,"45209.960000000000","Ahorro","2"
70004,"574293.390000000000","Ahorro","2"
70051,"771016.190000000000","Ahorro","2"
70086,"23495.180000000000","Ahorro","2"
70221,"206124.050000000000","Ahorro","2"
70255,"642422.570000000000","Ahorro","2"
70307,"790403.460000000000","Ahorro","2"
70315,"355795.740000000000","Ahorro","3"
70484,"69058.350000000000","Ahorro","2"
70554,"844695.770000000000","Ahorro","2"
70620,"375413.070000000000","Ahorro","2"
70777,"575478.190000000000","Ahorro","2"
70793,"775415.010000000000","Ahorro","2"
70840,"50251.000000000000","Ahorro","2"
70956,"380952.150000000000","Ahorro","2"
71071,"742520.400000000000","Ahorro","2"
71091,"716896.950000000000","Ahorro","2"
71161,"470229.070000000000","Ahorro","2"
71221,"439370.710000000000","Ahorro","2"
71227,"285089.890000000000","Ahorro","2"
71306,"257713.260000000000","Ahorro","2"
71351,"632170.540000000000","Ahorro","2"
71436,"488259.850000000000","Ahorro","3"
71510,"456952.300000000000","Ahorro","2"
71573,"74632.190000000000","Ahorro","2"
71584,"855946.540000000000","Ahorro","2"
71699,"638633.330000000000","Ahorro","3"
71700,"547245.650000000000","Ahorro","2"
71750,"631038.100000000000","Ahorro","2"
71755,"592910.520000000000","Ahorro","2"
71774,"406465.230000000000","Ahorro","2"
71899,"789344.180000000000","Ahorro","2"
71963,"682027.290000000000","Ahorro","2"
71983,"124897.300000000000","Ahorro","2"
72037,"620548.890000000000","Ahorro","2"
72112,"173671.510000000000","Ahorro","2"
72236,"616648.180000000000","Ahorro","2"
72246,"625317.730000000000","Ahorro","2"
72252,"433293.410000000000","Ahorro","2"
72400,"158110.540000000000","Ahorro","2"
72412,"512458.310000000000","Ahorro","2"
72567,"691347.980000000000","Ahorro","2"
72574,"828278.790000000000","Ahorro","2"
72578,"53329.830000000000","Ahorro","3"
72589,"992541.500000000000","Ahorro","4"
72639,"701446.560000000000","Ahorro","2"
72651,"463445.890000000000","Ahorro","2"
72661,"170615.870000000000","Ahorro","2"
72731,"215464.730000000000","Ahorro","2"
72741,"634191.290000000000","Ahorro","2"
72802,"199161.650000000000","Ahorro","2"
72987,"289593.290000000000","Ahorro","2"
73088,"688277.410000000000","Ahorro","2"
73096,"340387.730000000000","Ahorro","2"
73139,"329151.650000000000","Ahorro","2"
73274,"458846.450000000000","Ahorro","2"
73306,"232093.470000000000","Ahorro","2"
73417,"582532.170000000000","Ahorro","2"
73486,"905121.910000000000","Ahorro","2"
73587,"132408.810000000000","Ahorro","2"
73748,"578142.870000000000","Ahorro","3"
73789,"970020.440000000000","Ahorro","2"
73829,"45518.580000000000","Ahorro","2"
73890,"404145.300000000000","Ahorro","2"
73895,"735368.780000000000","Ahorro","2"
74157,"557024.280000000000","Ahorro","2"
74278,"845943.490000000000","Ahorro","2"
74350,"952456.740000000000","Ahorro","2"
74418,"692959.550000000000","Ahorro","2"
74424,"22201.040000000000","Ahorro","4"
74430,"571020.350000000000","Ahorro","2"
74520,"274603.930000000000","Ahorro","2"
74577,"513659.370000000000","Ahorro","2"
74610,"528405.390000000000","Ahorro","2"
74660,"601028.350000000000","Ahorro","2"
74661,"343223.420000000000","Ahorro","3"
74763,"989861.600000000000","Ahorro","2"
74814,"161657.270000000000","Ahorro","2"
74827,"842772.710000000000","Ahorro","2"
74828,"396758.890000000000","Ahorro","2"
74837,"534203.850000000000","Ahorro","2"
74894,"695145.490000000000","Ahorro","2"
74927,"156676.060000000000","Ahorro","3"
75200,"459533.680000000000","Ahorro","2"
75427,"923382.920000000000","Ahorro","2"
75480,"722133.870000000000","Ahorro","2"
75544,"231691.500000000000","Ahorro","2"
75619,"565055.750000000000","Ahorro","2"
75919,"416934.080000000000","Ahorro","2"
75975,"76476.150000000000","Ahorro","2"
76013,"273755.220000000000","Ahorro","2"
76062,"185978.390000000000","Ahorro","2"
76071,"541957.400000000000","Ahorro","2"
76215,"525114.290000000000","Ahorro","3"
76250,"111703.730000000000","Ahorro","3"
76475,"905926.880000000000","Ahorro","3"
76603,"414714.390000000000","Ahorro","2"
76664,"123627.960000000000","Ahorro","2"
76892,"14910.3900000000000000","Ahorro","2"
76956,"818745.930000000000","Ahorro","3"
77029,"597748.730000000000","Ahorro","2"
77046,"668590.010000000000","Ahorro","2"
77092,"512756.160000000000","Ahorro","2"
77158,"726573.330000000000","Ahorro","2"
77177,"278200.410000000000","Ahorro","2"
77263,"327751.970000000000","Ahorro","2"
77279,"684850.760000000000","Ahorro","3"
77374,"18905.090000000000","Ahorro","2"
77459,"749703.250000000000","Ahorro","2"
77478,"189304.760000000000","Ahorro","2"
77544,"836432.310000000000","Ahorro","2"
77636,"501632.370000000000","Ahorro","2"
77915,"434799.560000000000","Ahorro","2"
77929,"294148.680000000000","Ahorro","2"
78088,"220735.910000000000","Ahorro","2"
78193,"465203.550000000000","Ahorro","2"
78309,"290276.280000000000","Ahorro","2"
78321,"211139.640000000000","Ahorro","2"
78363,"860078.870000000000","Ahorro","2"
78431,"580869.930000000000","Ahorro","2"
78534,"244544.080000000000","Ahorro","2"
78540,"821868.960000000000","Ahorro","2"
78607,"710871.380000000000","Ahorro","2"
78669,"905251.850000000000","Ahorro","2"
78738,"403992.440000000000","Ahorro","2"
78750,"918379.010000000000","Ahorro","2"
78754,"838988.110000000000","Ahorro","2"
78776,"920679.100000000000","Ahorro","2"
78847,"161575.880000000000","Ahorro","2"
78849,"658100.880000000000","Ahorro","3"
78858,"594933.410000000000","Ahorro","2"
78890,"259861.040000000000","Ahorro","2"
78956,"930124.250000000000","Ahorro","2"
79033,"976204.550000000000","Ahorro","2"
79117,"652231.550000000000","Ahorro","2"
79205,"862748.520000000000","Ahorro","2"
79284,"60790.970000000000","Ahorro","2"
79350,"431909.160000000000","Ahorro","2"
79436,"98665.740000000000","Ahorro","2"
79444,"105119.460000000000","Ahorro","2"
79546,"425821.290000000000","Ahorro","2"
79636,"356548.080000000000","Ahorro","2"
79655,"922014.560000000000","Ahorro","2"
79674,"164750.930000000000","Ahorro","3"
79684,"968285.100000000000","Ahorro","2"
79709,"464310.960000000000","Ahorro","2"
79714,"735245.170000000000","Ahorro","2"
79739,"146478.350000000000","Ahorro","2"
79779,"199605.850000000000","Ahorro","2"
79780,"12720.2400000000000000","Ahorro","2"
79842,"84154.730000000000","Ahorro","2"
79872,"973601.590000000000","Ahorro","2"
79933,"416951.860000000000","Ahorro","2"
79957,"171091.420000000000","Ahorro","2"
79966,"417759.710000000000","Ahorro","2"
80141,"634430.610000000000","Ahorro","2"
80193,"770897.580000000000","Ahorro","2"
80437,"514820.030000000000","Ahorro","2"
80744,"861591.360000000000","Ahorro","2"
80794,"586185.410000000000","Ahorro","2"
80820,"54442.280000000000","Ahorro","2"
80967,"9407.3000000000000000","Ahorro","2"
80974,"343186.380000000000","Ahorro","2"
81017,"878020.500000000000","Ahorro","2"
81035,"926283.970000000000","Ahorro","2"
81064,"763487.270000000000","Ahorro","2"
81156,"797945.360000000000","Ahorro","2"
81218,"349062.320000000000","Ahorro","2"
81235,"563810.440000000000","Ahorro","2"
81241,"727830.760000000000","Ahorro","3"
81264,"180035.950000000000","Ahorro","2"
81270,"154875.190000000000","Ahorro","2"
81389,"416501.410000000000","Ahorro","2"
81398,"354628.690000000000","Ahorro","2"
81406,"473545.630000000000","Ahorro","2"
81428,"248316.990000000000","Ahorro","2"
81452,"687839.470000000000","Ahorro","3"
81491,"719823.570000000000","Ahorro","2"
81549,"981883.210000000000","Ahorro","2"
81589,"710365.510000000000","Ahorro","2"
81599,"990644.520000000000","Ahorro","2"
81606,"91322.820000000000","Ahorro","2"
81682,"588024.890000000000","Ahorro","2"
81745,"260306.680000000000","Ahorro","2"
81750,"881569.790000000000","Ahorro","2"
81898,"365356.500000000000","Ahorro","2"
81906,"430026.940000000000","Ahorro","2"
81984,"266749.310000000000","Ahorro","2"
81990,"97778.880000000000","Ahorro","2"
82062,"143178.760000000000","Ahorro","2"
82155,"265446.670000000000","Ahorro","2"
82201,"757789.870000000000","Ahorro","3"
82218,"561133.500000000000","Ahorro","2"
82547,"117730.570000000000","Ahorro","2"
82552,"567506.420000000000","Ahorro","2"
82701,"13013.4500000000000000","Ahorro","2"
82767,"904695.920000000000","Ahorro","2"
82786,"955100.030000000000","Ahorro","2"
82789,"919411.070000000000","Ahorro","2"
82920,"942800.470000000000","Ahorro","2"
82935,"272889.740000000000","Ahorro","2"
82974,"467004.710000000000","Ahorro","2"
83073,"646442.230000000000","Ahorro","2"
83157,"175624.930000000000","Ahorro","2"
83206,"717874.890000000000","Ahorro","2"
83279,"963017.800000000000","Ahorro","2"
83325,"89178.770000000000","Ahorro","2"
83359,"552423.660000000000","Ahorro","2"
83420,"878038.460000000000","Ahorro","2"
83612,"559316.540000000000","Ahorro","2"
83651,"219051.480000000000","Ahorro","2"
83810,"684473.270000000000","Ahorro","2"
83863,"258727.170000000000","Ahorro","2"
83918,"108677.250000000000","Ahorro","2"
83935,"168537.170000000000","Ahorro","2"
84151,"695543.540000000000","Ahorro","2"
84273,"637270.870000000000","Ahorro","2"
84303,"319125.270000000000","Ahorro","2"
84361,"259921.540000000000","Ahorro","2"
84368,"583273.500000000000","Ahorro","2"
84411,"474788.710000000000","Ahorro","2"
84451,"273292.810000000000","Ahorro","2"
84516,"592718.180000000000","Ahorro","2"
84594,"652643.290000000000","Ahorro","3"
84674,"26027.590000000000","Ahorro","2"
84677,"371116.380000000000","Ahorro","2"
84806,"317557.280000000000","Ahorro","2"
84808,"639903.640000000000","Ahorro","2"
84861,"423835.720000000000","Ahorro","2"
84958,"854496.750000000000","Ahorro","2"
85170,"435807.520000000000","Ahorro","2"
85241,"45980.960000000000","Ahorro","2"
85344,"12634.2900000000000000","Ahorro","2"
85399,"479976.990000000000","Ahorro","2"
85453,"483843.950000000000","Ahorro","2"
85513,"261399.210000000000","Ahorro","2"
85536,"992121.840000000000","Ahorro","2"
85621,"112689.150000000000","Ahorro","2"
85704,"711849.820000000000","Ahorro","2"
85727,"277481.050000000000","Ahorro","3"
85733,"655817.770000000000","Ahorro","2"
85854,"966611.060000000000","Ahorro","3"
85876,"866281.810000000000","Ahorro","2"
85979,"143963.070000000000","Ahorro","2"
86020,"465259.800000000000","Ahorro","2"
86023,"401754.490000000000","Ahorro","2"
86107,"374375.010000000000","Ahorro","2"
86320,"358409.190000000000","Ahorro","2"
86605,"101957.600000000000","Ahorro","2"
86667,"580363.360000000000","Ahorro","2"
86678,"119600.250000000000","Ahorro","2"
86704,"842902.900000000000","Ahorro","2"
86863,"898720.870000000000","Ahorro","2"
86875,"717313.800000000000","Ahorro","2"
86968,"844529.830000000000","Ahorro","2"
87064,"328039.620000000000","Ahorro","2"
87093,"92181.350000000000","Ahorro","2"
87120,"66054.530000000000","Ahorro","2"
87156,"985020.480000000000","Ahorro","2"
87207,"226624.080000000000","Ahorro","3"
87230,"479966.940000000000","Ahorro","2"
87278,"551300.140000000000","Ahorro","3"
87339,"165147.770000000000","Ahorro","2"
87350,"562030.440000000000","Ahorro","2"
87361,"168486.760000000000","Ahorro","2"
87391,"68665.500000000000","Ahorro","2"
87418,"297444.770000000000","Ahorro","3"
87426,"693687.630000000000","Ahorro","2"
87429,"361836.500000000000","Ahorro","2"
87473,"592478.530000000000","Ahorro","2"
87492,"21789.180000000000","Ahorro","2"
87623,"467801.940000000000","Ahorro","2"
87649,"164778.060000000000","Ahorro","2"
87731,"563024.530000000000","Ahorro","2"
87758,"179175.510000000000","Ahorro","2"
87828,"1502.5800000000000000","Ahorro","2"
87885,"483275.420000000000","Ahorro","2"
88086,"801111.660000000000","Ahorro","2"
88104,"343436.340000000000","Ahorro","2"
88124,"168638.080000000000","Ahorro","2"
88156,"432799.190000000000","Ahorro","2"
88301,"435587.120000000000","Ahorro","2"
88402,"628820.520000000000","Ahorro","2"
88441,"179731.730000000000","Ahorro","2"
88565,"322989.480000000000","Ahorro","2"
88570,"112818.030000000000","Ahorro","2"
88642,"593542.090000000000","Ahorro","2"
88764,"683800.830000000000","Ahorro","2"
88806,"939980.430000000000","Ahorro","2"
88861,"214250.570000000000","Ahorro","2"
88913,"869449.620000000000","Ahorro","2"
88993,"949983.590000000000","Ahorro","2"
89061,"460484.360000000000","Ahorro","2"
89392,"655572.450000000000","Ahorro","2"
89642,"336189.890000000000","Ahorro","2"
89836,"245682.800000000000","Ahorro","2"
